bva_id,bva_doi,bva_year,bva_author,bva_title,bva_organism,bva_phenomena,parallel_doi,parallel_year,parallel_author,parallel_title,parallel_topic,species_match,cites_original
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1111/j.1365-3032.1996.tb00846.x,1996,Flavio Roces,A circadian rhythm of thermal preference in the ant Camponotus mus: masking and entrainment by temperature cycles,Insect and Arachnid Ecology and Behavior,same_genus,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1111/j.1439-0310.1996.tb01104.x,1996,C. J. Barnard,Social Status and Resistance to Disease in House Mice (<i>Mus musculus</i>): Status‐related Modulation of Hormonal Responses in Relation to Immunity Costs in Different Social and Physical Environments,Animal Behavior and Reproduction,same_genus,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1007/bf00207192,1995,Flavio Roces,Variable thermal sensitivity as output of a circadian clock controlling the bimodal rhythm of temperature choice in the ant Camponotus mus,Insect and Arachnid Ecology and Behavior,same_genus,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1080/09291019509360357,1995,L. Geetha,Intensity but not the colour temperature of light acts as an entraining agent for the circadian system of the tropical mouse <i>Mus booduga</i>,Circadian rhythm and melatonin,same_genus,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1093/mnras/277.3.959,1995,Marcos P. Diaz,Recent observations of nova GQ Mus 1983,Astrophysical Phenomena and Observations,same_genus,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1002/1098-2337(1995)21:4<301::aid-ab2480210406>3.0.co;2-1,1995,Lee C. Drickamer,Anogenital distance and dominance status in male house mice (Mus domesticus),Animal Behavior and Reproduction,same_genus,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1071/wr9930745,1993,T. Pye,Reproductive biology of the feral house mouse (Mus musculus) on subantarctic Macquarie Island,Animal Ecology and Behavior Studies,same_genus,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1086/285383,1992,Carol Becker Lynch,Clinal Variation in Cold Adaptation in Mus domesticus: Verification of Predictions from Laboratory Populations,Physiological and biochemical adaptations,same_genus,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1111/j.1469-7998.1991.tb03828.x,1991,G. S. Triggs,"The population ecology of house mice (<i>Mus domesticus</i>) on the Isle of May, Scotland",Animal Ecology and Behavior Studies,same_genus,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.7289/v55x26vd,2014,Ricardo Locarnini,"World ocean atlas 2013. Volume 1, Temperature",Geological Studies and Exploration,related_taxon,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1016/j.jtherbio.2012.08.004,2012,Christopher J. Gordon,Thermal physiology of laboratory mice: Defining thermoneutrality,Adipose Tissue and Metabolism,related_taxon,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.3354/cr00764,2008,Inna M. Sokolova,Interactive effects of metal pollution and temperature on metabolism in aquatic ectotherms: implications of global climate change,Environmental Toxicology and Ecotoxicology,related_taxon,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1166/jnn.2006.187,2006,Devdatta Kulkarni,Temperature Dependent Rheological Property of Copper Oxide Nanoparticles Suspension (Nanofluid),Nanofluid Flow and Heat Transfer,related_taxon,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1126/science.1108581,2005,Eric Blackstone,H <sub>2</sub> S Induces a Suspended Animation-Like State in Mice,Neuroscience of respiration and sleep,related_taxon,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1046/j.1365-2435.2003.00724.x,2003,H. Arthur Woods,Temperature and the chemical composition of poikilothermic organisms,Physiological and biochemical adaptations,related_taxon,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1016/s0306-4565(99)00112-6,2000,Justin S. Rhodes,Body temperatures of house mice artificially selected for high voluntary wheel-running behavior: repeatability and effect of genetic selection,Genetics and Physical Performance,related_taxon,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1139/z97-782,1997,William I. Lutterschmidt,The critical thermal maximum: data to support the onset of spasms as the definitive end point,Physiological and biochemical adaptations,related_taxon,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1029/2004pa001071,2005,L. E. Lisiecki,A Pliocene‐Pleistocene stack of 57 globally distributed benthic δ<sup>18</sup>O records,Geology and Paleoclimatology Research,phenomenon_only,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1021/ic0201809,2002,Shan-Ming Kuang,Synthesis and Structural Characterization of Cu(I) and Ni(II) Complexes that Contain the Bis[2-(diphenylphosphino)phenyl]ether Ligand. Novel Emission Properties for the Cu(I) Species,Metal complexes synthesis and properties,phenomenon_only,False
12,10.1007/bf02093760,1922,de Hahn,Die Körpertemperatur junger Wanderratten (Mus decumanus) und ihre Beeinflussung durch die Temperatur der Außenwelt,Mus decumanus,"thermal_modification, growth",10.1021/ja012247h,2001,D.G. Cuttell,Simple Cu(I) Complexes with Unprecedented Excited-State Lifetimes,Metal complexes synthesis and properties,phenomenon_only,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.30802/aalas-jaalas-23-000091,2024,Samuel Lawton,"Differences in Fluid, Electrolyte, and Energy Balance in C57BL/6J Mice (Mus musculus) in Metabolic Caging at Thermoneutral or Standard Room Temperatures",Adipose Tissue and Metabolism,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.applanim.2021.105541,2021,Haley Davis,"Titrating the preferences of altered lighting against temperature in female CD-1 laboratory mice, Mus musculus",Circadian rhythm and melatonin,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.memsci.2021.119868,2021,Zunmin Guo,Insights into the performance and degradation of polybenzimidazole/muscovite composite membranes in high–temperature proton exchange membrane fuel cells,Fuel Cells and Related Materials,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.20473/ovz.v10i1.2021.18-24,2021,Kukuh Prastyaningtyas,"THE EFFECT OF RED DRAGON FRUIT SKIN EXTRACT (Hylocereus polyrhizus) ON THE NUMBER OF LEYDIG CELLS, DIAMETER OF SEMINIFEROUS TUBULES, AND TESTICULAR WEIGHT OF MALE MICE (Mus musculus) EXPOSURED WITH HOT TEMPERATURES",Aviation History and Innovations,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.3847/1538-4357/abde38,2021,Ryo Sasaki,The RS CVn–type Star GT Mus Shows Most Energetic X-Ray Flares Throughout the 2010s,Astrophysical Phenomena and Observations,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1242/jeb.231415,2020,Guang-Min Deng,Exposure to artificial wind increases energy intake and reproductive performance of female Swiss mice (<i>Mus musculus</i>) under hot temperature,Spaceflight effects on biology,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.jtherbio.2018.07.010,2018,Guilherme Mattos Jardim Costa,Higher environmental temperatures promote acceleration of spermatogenesis in vivo in mice (Mus musculus),Sperm and Testicular Function,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1111/eth.12614,2017,Zeynep Benderlioglu,"Low temperatures during ontogeny increase fluctuating asymmetry and reduce maternal aggression in the house mouse, <i>Mus musculus</i>",Morphological variations and asymmetry,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1038/ncomms14811,2017,Stephen Abolins,"The comparative immunology of wild and laboratory mice, Mus musculus domesticus",Immune Response and Inflammation,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1038/ncomms14568,2017,Songmi Han,Expanding the genetic code of Mus musculus,RNA and protein synthesis mechanisms,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1093/gerona/glw136,2016,Adrien Marck,"Age-Related Changes in Locomotor Performance Reveal a Similar Pattern for<i>Caenorhabditis elegans</i>,<i>Mus domesticus</i>,<i>Canis familiaris</i>,<i>Equus caballus</i>, and<i>Homo sapiens</i>","Genetics, Aging, and Longevity in Model Organisms",same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1371/journal.pgen.1004916,2015,Christopher L. Baker,PRDM9 Drives Evolutionary Erosion of Hotspots in Mus musculus through Haplotype-Specific Initiation of Meiotic Recombination,DNA Repair Mechanisms,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.jinsphys.2014.09.011,2014,Agustina Falibene,Environmental temperature affects the dynamics of ingestion in the nectivorous ant Camponotus mus,Insect and Arachnid Ecology and Behavior,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1007/s00360-014-0872-6,2014,Rob S. James,Regional thermal specialisation in a mammal: temperature affects power output of core muscle more than that of peripheral muscle in adult mice (Mus musculus),Physiological and biochemical adaptations,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.geomorph.2014.06.026,2014,Bert Eriksson,Surface destabilisation by the invasive burrowing engineer Mus musculus on a sub-Antarctic island,Polar Research and Ecology,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.physbeh.2014.11.020,2014,Yuri Robbers,Temporal behaviour profiles of Mus musculus in nature are affected by population activity,Bat Biology and Ecology Studies,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1071/wr14005,2014,María Victoria Vadell,Are life-history strategies of Norway rats (Rattus norvegicus) and house mice (Mus musculus) dependent on environmental characteristics?,Animal Ecology and Behavior Studies,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1002/chem.201302999,2013,Etienne Brachet,"Nickel‐Catalyzed Arylation, Alkenylation, and Alkynylation of Unprotected Thioglycosides at Room Temperature",Sulfur-Based Synthesis Techniques,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1002/prot.22702,2010,Ryan Day,Microsecond simulations of the folding/unfolding thermodynamics of the Trp‐cage miniprotein,Protein Structure and Dynamics,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1529/biophysj.107.122606,2008,Giovanni Settanni,High Temperature Unfolding Simulations of the TRPZ1 Peptide,Protein Structure and Dynamics,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1109/led.2006.889215,2007,Martin Kuball,Time-Resolved Temperature Measurement of AlGaN/GaN Electronic Devices Using Micro-Raman Spectroscopy,GaN-based semiconductor devices and materials,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.cbpa.2007.08.013,2007,Sean Tomlinson,Hypothermia versus torpor in response to cold stress in the native Australian mouse Pseudomys hermannsburgensis and the introduced house mouse Mus musculus,Bat Biology and Ecology Studies,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1021/ja064262y,2006,Maria Abrahamsson,A 3.0 μs Room Temperature Excited State Lifetime of a Bistridentate Ru<sup>II</sup>−Polypyridine Complex for Rod-like Molecular Arrays,Porphyrin and Phthalocyanine Chemistry,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1109/tns.2006.878575,2006,H. Takahashi,The Temperature Dependence of Gamma-Ray Responses of YAG:Ce Ceramic Scintillators,Radiation Detection and Scintillator Technologies,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.cbpb.2004.02.003,2004,María da Luz Mathias,"Adaptive energetics in house mice, Mus musculus domesticus, from the island of Porto Santo (Madeira archipelago, North Atlantic)",Physiological and biochemical adaptations,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.applanim.2004.02.006,2004,Naomi Latham,From house mouse to mouse house: the behavioural biology of free-living Mus musculus and its implications in the laboratory,Neuroendocrine regulation and behavior,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1071/rd02105,2003,Patrick Gouat,Seasonal reproduction and delayed sexual maturity in mound-building mice Mus spicilegus,Neuroendocrine regulation and behavior,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1007/s00294-003-0459-3,2003,Akihiro Kato,"The Neurospora crassa mus-19 gene is identical to the qde-3 gene, which encodes a RecQ homologue and is involved in recombination repair and postreplication repair",Fungal and yeast genetics research,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/s0013-9351(02)00034-8,2003,M.Topashka- Ancheva,"Bioaccumulation and damaging action of polymetal industrial dust on laboratory mice Mus musculus alba II. Genetic, cell, and metabolic disturbances",Environmental Toxicology and Ecotoxicology,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1021/ja0279141,2002,Linlin Qiu,Smaller and Faster:  The 20-Residue Trp-Cage Protein Folds in 4 μs,Protein Structure and Dynamics,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1161/01.str.0000020714.48349.4e,2002,Tracy D. Farr,Quantitative and Qualitative Impairments in Skilled Reaching in the Mouse ( <i>Mus musculus</i> ) After a Focal Motor Cortex Stroke,Motor Control and Adaptation,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1007/s003600100217,2001,Colin Selman,Thermoregulatory responses of two mouse Mus musculus strains selectively bred for high and low food intake,Physiological and biochemical adaptations,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1071/wr99016,2000,Dorian Moro,"Movements and refugia of Lakeland Downs short-tailed mice, <i>Leggadina lakedownensis</i> , and house mice, <i>Mus domesticus</i> , on Thevenard Island, Western Australia",Wildlife Ecology and Conservation,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1054/bjoc.1999.0941,2000,T. H. M. Stewart,"Breast cancer incidence highest in the range of one species of house mouse, Mus domesticus",Epigenetics and DNA Methylation,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.2307/1383289,1999,Lee C. Drickamer,Trap-Response Heterogeneity of House Mice (Mus musculus) in Outdoor Enclosures,Animal Ecology and Behavior Studies,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1139/z97-783,1997,William I. Lutterschmidt,The critical thermal maximum: history and critique,Physiological and biochemical adaptations,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1111/j.1365-3032.1996.tb00846.x,1996,Flavio Roces,A circadian rhythm of thermal preference in the ant Camponotus mus: masking and entrainment by temperature cycles,Insect and Arachnid Ecology and Behavior,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1111/j.1439-0310.1996.tb01104.x,1996,C. J. Barnard,Social Status and Resistance to Disease in House Mice (<i>Mus musculus</i>): Status‐related Modulation of Hormonal Responses in Relation to Immunity Costs in Different Social and Physical Environments,Animal Behavior and Reproduction,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1007/bf00207192,1995,Flavio Roces,Variable thermal sensitivity as output of a circadian clock controlling the bimodal rhythm of temperature choice in the ant Camponotus mus,Insect and Arachnid Ecology and Behavior,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1080/09291019509360357,1995,L. Geetha,Intensity but not the colour temperature of light acts as an entraining agent for the circadian system of the tropical mouse <i>Mus booduga</i>,Circadian rhythm and melatonin,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1093/mnras/277.3.959,1995,Marcos P. Diaz,Recent observations of nova GQ Mus 1983,Astrophysical Phenomena and Observations,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1002/1098-2337(1995)21:4<301::aid-ab2480210406>3.0.co;2-1,1995,Lee C. Drickamer,Anogenital distance and dominance status in male house mice (Mus domesticus),Animal Behavior and Reproduction,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1071/wr9930745,1993,T. Pye,Reproductive biology of the feral house mouse (Mus musculus) on subantarctic Macquarie Island,Animal Ecology and Behavior Studies,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1086/285383,1992,Carol Becker Lynch,Clinal Variation in Cold Adaptation in Mus domesticus: Verification of Predictions from Laboratory Populations,Physiological and biochemical adaptations,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1111/j.1469-7998.1991.tb03828.x,1991,G. S. Triggs,"The population ecology of house mice (<i>Mus domesticus</i>) on the Isle of May, Scotland",Animal Ecology and Behavior Studies,same_genus,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.7289/v55x26vd,2014,Ricardo Locarnini,"World ocean atlas 2013. Volume 1, Temperature",Geological Studies and Exploration,related_taxon,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/j.jtherbio.2012.08.004,2012,Christopher J. Gordon,Thermal physiology of laboratory mice: Defining thermoneutrality,Adipose Tissue and Metabolism,related_taxon,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.3354/cr00764,2008,Inna M. Sokolova,Interactive effects of metal pollution and temperature on metabolism in aquatic ectotherms: implications of global climate change,Environmental Toxicology and Ecotoxicology,related_taxon,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1166/jnn.2006.187,2006,Devdatta Kulkarni,Temperature Dependent Rheological Property of Copper Oxide Nanoparticles Suspension (Nanofluid),Nanofluid Flow and Heat Transfer,related_taxon,False
